wallet,mint,sample_group,first_buy_tx,first_buy_time,last_sell_time,realized_pnl_sol,realized_roi,holding_seconds,entry_label,holding_label,exit_label,pre_5m_return,pre_20m_return,pre_5m_volume_spike,entry_range_position,max_runup_during_holding,max_drawdown_during_holding,exit_efficiency,post_exit_20m_return,kline_file
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,98d1zQZStVJEKeTnxnsamTE2EVRyPtLV23WcZvHTpump,loss,37c7m1VQ5YXaUW7d4HaQMek4vC8BsERYZ7d5iiP5K5DxXyr5aFAphxnNVWaKMy6Raf31cHEWU1nHYv5v5y3WXFZE,2026-04-29T07:43:18+00:00,2026-04-29T07:43:45+00:00,-0.012429937,-0.022391000,27,breakout_volume_entry,very_short_holding,fast_stop_loss,0.228989988,0.228989988,3.018929220,0.745766293,0.108378479,-0.186771003,0.902218889,-0.129225180,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/98d1zQZStVJEKeTnxnsamTE2EVRyPtLV23WcZvHTpump_1m_1777447398_1777449825.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DLeaRYKbquAHyDv6kAz7teAnojNnmpjeD8t1ijh1pump,loss,32qN8fyueTcSVGwJ1qJXvmZqZ965HD6myux3d6gSXmdDtvW6nuUABXhwKgbGguBQN2P8yAojsEpkVcv67UwZpa3M,2026-04-29T08:36:57+00:00,2026-04-29T08:37:40+00:00,-0.086291067,-0.156192000,43,high_range_entry,large_drawdown_tolerated,fast_stop_loss,,,,1.000000000,0.343759996,-0.453849801,0.648060547,-0.393223274,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/DLeaRYKbquAHyDv6kAz7teAnojNnmpjeD8t1ijh1pump_1m_1777450617_1777453060.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,3x8PdworsRHX6TxSFwancm48KaFnmcqw3r15f5Gwpump,loss,2eJCGMTcSPtnVzmjTFyF9bUtRPDiuWHpQruJ7Hsep2Tirbkk5pAfRqBRwmshEPddEP1JumajpS1GkeDzmYp6ps1u,2026-04-29T08:44:56+00:00,2026-04-29T08:45:11+00:00,-0.079440300,-0.158881000,15,high_range_entry,large_drawdown_tolerated,fast_stop_loss,,,,0.977126353,0.203424902,-0.500245558,0.450138988,-0.143610927,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/3x8PdworsRHX6TxSFwancm48KaFnmcqw3r15f5Gwpump_1m_1777451096_1777453511.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,BX4eMWGB2P1GWwzT3f9Egt8KiNcfhgGPE8geJcpXpump,loss,41RFitzNFbXmvcrEDU71h27rDwEC4BXH8wNookxFNMfoi9dkH7WpMoUDdzPcHsAQJVxCqvGEpUgJQsp3hnLap68z,2026-04-29T08:47:15+00:00,2026-04-29T08:47:37+00:00,-0.202166719,-0.404333000,22,breakout_volume_entry,fast_runup_holding,fast_stop_loss,-0.007158268,-0.007158268,5.180689486,0.377395194,0.692815601,-0.112343135,0.590731796,-0.436618127,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/BX4eMWGB2P1GWwzT3f9Egt8KiNcfhgGPE8geJcpXpump_1m_1777451235_1777453657.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,E99TXmhG9ppHzm17eKkruMmA7rVfQePqoeHipUJppump,loss,2FYdbqLRB5qPbdeJCyHKa8BLrNg43eXiHBTBEckp7RfNuu3nthG3KS1pcTLbZzSVGiF24i5przJBdCbfxZ7Qgydu,2026-04-29T08:48:30+00:00,2026-04-29T08:48:36+00:00,-0.079640457,-0.147210000,6,breakout_volume_entry,large_drawdown_tolerated,fast_stop_loss,2.072007603,2.072007603,7.031641253,1.000000000,0.000000000,-0.674479972,1.000000000,-0.192020070,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/E99TXmhG9ppHzm17eKkruMmA7rVfQePqoeHipUJppump_1m_1777451310_1777453716.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,5eMXSW5rDTBCU3ZEiGaTeeesTqM7FPNg1KcS3krNpump,profit,3S5tSX9cNXuqSzdxeWgk6Hpud8ub6zV66Rsp3hYYMYT8vH5mY4bPK52WguKzkiGjFS1yiLuRXdD2UFEjwcPx7Sf7,2026-04-29T08:57:34+00:00,2026-04-29T08:59:06+00:00,1.112747618,2.131602000,92,high_range_entry,fast_runup_holding,efficient_take_profit,0.277243632,0.277243632,0.549618768,0.977439239,1.831889831,-0.452571782,0.757770293,-0.415739056,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/5eMXSW5rDTBCU3ZEiGaTeeesTqM7FPNg1KcS3krNpump_1m_1777451854_1777454346.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,9EZW54MXnwR5pbFBLEeEtP68AyLpBMiMNcqVjgYspump,profit,GdqJxR9tMapW8382mtHKxZdi5PXk4gdsMmHYEkE6n75iaqvHP3GNugDmALbEBNQx45g9oK4B8ZyxkWgujGuNtsW,2026-04-29T09:02:41+00:00,2026-04-29T09:04:48+00:00,0.583495358,0.583625000,127,unclear_entry,adds_with_profit_potential,efficient_take_profit,,,,0.701997628,1.643278102,-0.361777464,0.831691958,2.646984256,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/9EZW54MXnwR5pbFBLEeEtP68AyLpBMiMNcqVjgYspump_1m_1777452161_1777454688.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DuuZid3VsVNzNUiJvxx1sEnr9rM2QirNVr9r8A58pump,profit,rYC23BnKhTtT7USu4ffXmQSHSEmKCCZz17rWJZzCBRwfRYv5QC1EzoUNbHqiodh4dHzgJRGVSo6vgfjdQBCXjMs,2026-04-29T09:08:02+00:00,2026-04-29T09:08:43+00:00,0.024649515,0.040600000,41,unclear_entry,fast_runup_holding,pullback_take_profit,0.182474030,0.182474030,0.951434613,0.476291392,0.636161940,-0.254649244,0.611186445,-0.613661891,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/DuuZid3VsVNzNUiJvxx1sEnr9rM2QirNVr9r8A58pump_1m_1777452482_1777454923.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,9LdQTLF47JL1X3gwGcqZuBBPqE5qAyNhenmJYxDppump,loss,2EtEKTGHPfLMhBxJw4U4oyEF5cv1NHJrwUWvFiDC4XmbmVWzWbzaxDPuUgWcsJG5hFBu1xdcwpcx3ViesabNnem6,2026-04-29T09:08:22+00:00,2026-04-29T09:10:48+00:00,-0.005464146,-0.003518000,146,high_range_entry,adds_with_profit_potential,unclear_exit,,,,1.000000000,0.745205682,-0.629287977,0.724309112,-0.008970464,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/9LdQTLF47JL1X3gwGcqZuBBPqE5qAyNhenmJYxDppump_1m_1777452502_1777455048.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,BFQbT1xeg7N9vGwC5cjQgN8F8MzgC3w1hv3k9tGypump,profit,AufPMrp5pUsh2FuK3imx8UTgdbaAyHsgQFrU3hgJ6qK33NUn5B3Lnctq59pPBooXyQRhdeguabWhWWRZPb2Mfpa,2026-04-29T09:16:37+00:00,2026-04-29T09:16:50+00:00,0.041682111,0.075564000,13,unclear_entry,fast_runup_holding,pullback_take_profit,,,,0.000000000,1.240059866,0.000000000,0.446416640,-0.026703377,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/BFQbT1xeg7N9vGwC5cjQgN8F8MzgC3w1hv3k9tGypump_1m_1777452997_1777455410.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DZQKJPbkx7xZK68CKkQy3hzUfaoELkTCEq4n2uGWpump,loss,2MgAgGBupNW8A9HAhABicr8tA3i1La9xcuYFspAcCg353S37jTnF5jjA26b9XGPqBP3dU9q8r8tSVkV6feP54W24,2026-04-29T09:20:58+00:00,2026-04-29T09:21:39+00:00,-0.006245994,-0.012500000,41,breakout_volume_entry,very_short_holding,fast_stop_loss,0.071504461,0.071504461,7.643571338,1.000000000,0.000000000,-0.066732770,0.989497221,-0.026318226,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/DZQKJPbkx7xZK68CKkQy3hzUfaoELkTCEq4n2uGWpump_1m_1777453258_1777455699.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,7b6gLvyhHViprRso1weiaGLqazsKbsYiYsXuwAAKpump,loss,3emHHiGHebJAiCU7LaG9frR6zrkzkybrNXtLRCHTieyZSZSfCzqEa6Pf1JAHENdY3xjB9aX2g9Gh9byNWYzpRFVk,2026-04-29T09:21:44+00:00,2026-04-29T09:22:00+00:00,-0.017674856,-0.035355000,16,unclear_entry,very_short_holding,fast_stop_loss,0.528380813,0.528380813,0.116436323,0.547721604,0.025488582,-0.263073445,0.964285000,-0.578056286,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/7b6gLvyhHViprRso1weiaGLqazsKbsYiYsXuwAAKpump_1m_1777453304_1777455720.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,HS1Vh4K1rpXLAw2RUNx8MCjWb9arnE6qQnXyBZ47pump,profit,3rPGNTW9YeAnCBZutRM5VTnGvUNFm6VnTh5Hd9bP5aYLHVsnnpki5ygjPDRotx3xjggeFZdqaQa8Mr79kDuvkw77,2026-04-29T09:25:59+00:00,2026-04-29T09:30:19+00:00,0.271938147,0.543876000,260,breakout_volume_entry,large_drawdown_tolerated,efficient_take_profit,3.404894279,3.404894279,15.429260762,1.000000000,0.934190002,-0.774990003,0.987305695,-0.880563375,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/HS1Vh4K1rpXLAw2RUNx8MCjWb9arnE6qQnXyBZ47pump_1m_1777453559_1777456219.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,Gcn2k5fFT17WbpZCR7WDDQYXJ8pd1SazbCLMzS7Dpump,loss,3SLvFEgUjXoonkqHvz141BpMsu2moLuAMLdMGJRwiXH8hVyitSz7MnzdjCYXxu8pryMExyE9gSDiiHyBeRQz63Vm,2026-04-29T09:27:34+00:00,2026-04-29T09:27:54+00:00,-0.051593351,-0.103245000,20,high_range_entry,very_short_holding,fast_stop_loss,0.094370650,0.094370650,0.614840410,0.763819387,0.172217093,-0.109846228,0.853084301,0.499567580,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/Gcn2k5fFT17WbpZCR7WDDQYXJ8pd1SazbCLMzS7Dpump_1m_1777453654_1777456074.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,8jdhqDAWL3xJ9AK4tbuLU9ui1zf9D3oGPxEtWZ4vpump,loss,2vCAmyVUDjHAvf2ZMUESkbQ8itVutYBZ8ocVHgPgN7a6RQUytqq2fJCTaGu1tPrwJrvrMG3fxbs6CHEUvrGanaAU,2026-04-29T09:28:08+00:00,2026-04-29T09:28:15+00:00,-0.078417223,-0.156950000,7,unclear_entry,very_short_holding,fast_stop_loss,0.084268619,0.084268619,1.789041461,0.228778722,0.231992689,-0.076456740,0.811693129,-0.062895909,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/8jdhqDAWL3xJ9AK4tbuLU9ui1zf9D3oGPxEtWZ4vpump_1m_1777453688_1777456095.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,3Xps1UwWmHFLv9R29reKoV8hCAbFD6DxZk3Xjckopump,profit,62aWJ5UEAksauS6tcfFkL9Sob51dq5QgSTr37KHYStMZfgYPMSWHagrwPTFihotcZHdhVbBBJj6v6x36W4Ep9iCo,2026-04-29T09:39:03+00:00,2026-04-29T09:39:45+00:00,0.049811491,0.099638000,42,unclear_entry,very_short_holding,efficient_take_profit,-0.237351848,-0.237351848,0.585945015,0.442877491,0.009257676,-0.235168043,0.990827242,-0.368074514,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/3Xps1UwWmHFLv9R29reKoV8hCAbFD6DxZk3Xjckopump_1m_1777454343_1777456785.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,3R82c9xNofKmbAaW7WbeaHc4KWNgWL5nnvQvxYxQpump,loss,NZn8pV8y4tTNgn7CaMPw9sgJLQ5Hu3jCYqWRLHAswGwD7JJUcTR7VM98Xk1pEN5kndbA9uRpvX7RxkmDgvsBjxK,2026-04-29T09:43:38+00:00,2026-04-29T09:44:02+00:00,-0.156518936,-0.316371000,24,high_range_entry,large_drawdown_tolerated,fast_stop_loss,,,,0.822148068,0.071810178,-0.331953659,0.673581613,-0.042770097,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/3R82c9xNofKmbAaW7WbeaHc4KWNgWL5nnvQvxYxQpump_1m_1777454618_1777457042.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,4eoAmGt465BphcZhyky68EuGu8AwTVXfkiYpGeo1pump,loss,31hAse8A7N4WfBz1hBAf2JFVq2BJNbSQBC8kRzPoz9Vy6jPHouDrZHFFAQcfqZ9PGf5XegUkEgrBNNEiTDw1mAYU,2026-04-29T09:43:59+00:00,2026-04-29T09:51:07+00:00,-0.128560555,-0.063704000,428,high_range_entry,adds_with_profit_potential,structure_break_stop_loss,,,,1.000000000,0.419769515,-0.466810642,0.375546420,-0.061008513,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/4eoAmGt465BphcZhyky68EuGu8AwTVXfkiYpGeo1pump_1m_1777454639_1777457467.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,FK8NdVVYAMxGu3yGwCNeWh3gcyDeDtL7XoFLDsVvpump,profit,34wbgto1TV1SVmAZPuGSeK44D93J7GmbFNq5uc4rEnee9sPqcHtPfTsCmP5zJDCPiCfTr24GmkLU9vZzaZxArx1q,2026-04-29T09:48:00+00:00,2026-04-29T09:48:47+00:00,0.040436950,0.080874000,47,high_range_entry,very_short_holding,efficient_take_profit,0.440021017,0.440021017,1.006585985,0.929494563,0.030728267,-0.124341947,0.970187810,-0.383051231,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/FK8NdVVYAMxGu3yGwCNeWh3gcyDeDtL7XoFLDsVvpump_1m_1777454880_1777457327.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,BEFGTBRvCvnoTAqsXC98EvFyBjza5tVxtMsKfFRBpump,profit,3YoEGeMh7ZuSzZRzYCs8A4bvSKX1kHDcqmS89iYJ2jGAQSM6t1B93y1UMpNUv4N5QAgZCCQjGhNTJ5WwWJyi8Qnu,2026-04-29T09:49:01+00:00,2026-04-29T09:50:15+00:00,0.289454252,0.453689000,74,breakout_volume_entry,large_drawdown_tolerated,efficient_take_profit,1.174484745,1.174484745,5.377483721,0.816915233,0.160615837,-0.626684424,0.857800321,1.063786325,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/BEFGTBRvCvnoTAqsXC98EvFyBjza5tVxtMsKfFRBpump_1m_1777454941_1777457415.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,ATw5RFWAhbp9FSsVz7HK6dt6zVaGXuqYEnTupBWPpump,profit,3ET2W1xaXihSf5QASbQEQAaU5PQ42dwKjNYxXh7bmVM4QSaRx298uyMXepKMTJ4nt3nuYBva2AKJA45a6EaPkBKF,2026-04-29T10:05:52+00:00,2026-04-29T10:07:27+00:00,0.094423725,0.188034000,95,breakout_volume_entry,large_drawdown_tolerated,efficient_take_profit,0.931108161,1.495667998,3.897371073,1.000000000,0.120169159,-0.331848823,0.899382945,0.535343366,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/ATw5RFWAhbp9FSsVz7HK6dt6zVaGXuqYEnTupBWPpump_1m_1777455952_1777458447.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2MNaTukcJbkMvV1uM9iGwcSck9XS2tyFT3BfkTXjpump,loss,5BRMydjAzB7BjjB7Ap4qnjgdh9KtzfsDH1wb8bN341szLdewLzVyiJhbD6TZAGEMgSZZnDRBnTXzmkKuMURbfrUv,2026-04-29T10:08:12+00:00,2026-04-29T10:08:32+00:00,-0.038071325,-0.076201000,20,unclear_entry,very_short_holding,fast_stop_loss,-0.078685933,-0.078685933,0.182208412,0.045403929,0.108332262,-0.043595177,0.902256511,-0.067902499,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/2MNaTukcJbkMvV1uM9iGwcSck9XS2tyFT3BfkTXjpump_1m_1777456092_1777458512.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,JBLNPDbZvJNXKfSWqoXvCnBkvoWyhZr7Jd1KZHwWpump,loss,4R1DjBh7AtdeB4oNHrxQ9dJJ3FCJQVb91Y8iCyUC1ECKkGnKa3SnP7t6UYofmoET6uYkhKjKw9UFpoNnXHayMeRc,2026-04-29T10:10:32+00:00,2026-04-29T10:11:06+00:00,-0.138705760,-0.286574000,34,unclear_entry,large_drawdown_tolerated,fast_stop_loss,,,,0.671308348,0.399907690,-0.816757494,0.560025295,-0.756212722,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/JBLNPDbZvJNXKfSWqoXvCnBkvoWyhZr7Jd1KZHwWpump_1m_1777456232_1777458666.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,3Ky1XiMUJSa253EuG4pm6K4rLqRdACLfJynDRCqKpump,loss,2ZAHLVjCSXHyQPCm974VerGU2VvVtAFcWnnGESC4xQdG5SkwuDQ9NF6hVpeQpj8WUwNrHDbetuGLyp7RFuc8zmfB,2026-04-29T10:12:32+00:00,2026-04-29T10:12:40+00:00,-0.174737430,-0.349559000,8,unclear_entry,fast_runup_holding,fast_stop_loss,,,,0.315562679,1.335631852,-0.615798630,0.428149667,-0.610136218,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/3Ky1XiMUJSa253EuG4pm6K4rLqRdACLfJynDRCqKpump_1m_1777456352_1777458760.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,36rurryfBXL8n5vfokRTocLvyxnoE1qugf8f39ZYpump,loss,4BoHi51RV2ACK5NHQvS5PGzRuSt3TRiGXdwMW2hc6bEenuQB893634hDbGfxrUjcRGVJpK3dQWty5qxyy9q5nb9h,2026-04-29T10:17:35+00:00,2026-04-29T10:17:40+00:00,-0.155482457,-0.314455000,5,high_range_entry,large_drawdown_tolerated,fast_stop_loss,,,,0.789659212,0.207803724,-0.780134592,0.827949095,-0.663230050,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/36rurryfBXL8n5vfokRTocLvyxnoE1qugf8f39ZYpump_1m_1777456655_1777459060.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2rUxzz58pVQz6KHT2NfHcxtdK6vdaXZaQgM58FJapump,loss,2UhJpcVjBnibgp5i8za2Hq3bqhZeYTKdP8k4LyS6yy4dN1p2f6fkj2WFfrzqfsn1CrcsTYRXuuadDVqj5c43HUEG,2026-04-29T10:25:16+00:00,2026-04-29T10:25:38+00:00,-0.128295627,-0.254578000,22,dip_or_rebound_entry,fast_runup_holding,fast_stop_loss,-0.365022528,-0.365022528,0.478185015,0.270925774,1.095521618,0.000000000,0.477208153,-0.366538380,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/2rUxzz58pVQz6KHT2NfHcxtdK6vdaXZaQgM58FJapump_1m_1777457116_1777459538.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,EtAqs7SjR5cp5wgRujYVmZhnb9dRoFJVwbEisHKypump,profit,tqRWAgxbxvBqgsscCnw6LEHNAPjnYPmdFudAzWWYcvtJXn45mAK9eStNU1eNacZyFXr4Y35CibYaZBtdvUP5arr,2026-04-29T10:42:31+00:00,2026-04-29T10:42:58+00:00,0.060593928,0.125028000,27,high_range_entry,large_drawdown_tolerated,efficient_take_profit,,,,0.768126079,0.199958145,-0.662399055,0.833362400,-0.626757802,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/EtAqs7SjR5cp5wgRujYVmZhnb9dRoFJVwbEisHKypump_1m_1777458151_1777460578.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,Gu8aoaTcmxyyT9FKtQkfddrvW7HwXJRRcgDLhAn2pump,loss,434k1YwfGXRjCu5Fjyxq816zrmqVxehwGmuotwWpSowpEgDWD8KxGyoF5V3DFLjc2zM6u1Te5hGKMFq5ZQKJHdZZ,2026-04-29T10:43:34+00:00,2026-04-29T10:43:44+00:00,-0.051836257,-0.103688000,10,unclear_entry,fast_runup_holding,fast_stop_loss,,,,0.390781680,0.651093257,-0.417642261,0.605659308,-0.470001314,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/Gu8aoaTcmxyyT9FKtQkfddrvW7HwXJRRcgDLhAn2pump_1m_1777458214_1777460624.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,28uAqq1hGrh8tqmT8j9MD6FbzMxeMZgfywysNnuhpump,loss,4higcCk7cjDf8K24onL5pSrpXoC8FVix3DvZZuCWsyj5y28owqWbsXhtTZfMbixezHh5bgwauhAwpoFdjsjxkgtH,2026-04-29T10:46:13+00:00,2026-04-29T10:47:25+00:00,-0.151918016,-0.313087000,72,high_range_entry,large_drawdown_tolerated,fast_stop_loss,,,,0.949079144,0.100304160,-0.774650600,0.857423888,-0.682253233,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/28uAqq1hGrh8tqmT8j9MD6FbzMxeMZgfywysNnuhpump_1m_1777458373_1777460845.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DiqmbYhdd7HoytAabr5AQdTBrB8DMTupgukE2ZHEpump,loss,4CWkovCjGx1JLZPhFzvSsCcnCZ7cEqz2oCcuaXkEojDNGCLunxFUhQAdW18BWKMHpi2UCxeZdYjo4S3kZt89Virf,2026-04-29T10:47:08+00:00,2026-04-29T10:47:38+00:00,-0.019946315,-0.039952000,30,breakout_volume_entry,large_drawdown_tolerated,fast_stop_loss,1.037778066,1.037778066,8.426884612,0.652121540,0.403532911,-0.509269426,0.712487746,2.937875516,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/DiqmbYhdd7HoytAabr5AQdTBrB8DMTupgukE2ZHEpump_1m_1777458428_1777460858.json
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,E6xoDtQRrYp7RGtmNT7M7BNv6WLumhMzVm5qpDQCpump,loss,39vb8qLHms7eYHg2RxuxAh67FuAyBGTYbUggaFZPCB2cYenpBDTLCtxwLcSfVH9DZaXniMqnp3HbWrZQBky6r6MS,2026-04-29T10:54:51+00:00,2026-04-29T10:56:56+00:00,-0.057623058,-0.038289000,125,high_range_entry,adds_with_profit_potential,effective_risk_exit,,,,0.773690873,1.442779066,-0.417037069,0.866292043,-0.715859760,data/strategy_research/wallets/55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr/klines/E6xoDtQRrYp7RGtmNT7M7BNv6WLumhMzVm5qpDQCpump_1m_1777458891_1777461416.json
