wallet,mint,first_buy_tx,first_buy_wallet,first_buy_time,last_sell_time,buy_count,sell_count,total_buy_sol,total_sell_sol,average_buy_price_sol,realized_pnl_sol,realized_roi,holding_seconds,is_closed
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,3a1ovj7dNJ87r4jj93PB2xSaowtnF2YaA8kCy7eSpump,5wjWReCShy5dYBVWazQmXbGBdBTGjvSyGgmiQPXqbADJyuJNh9wTZRohWa3EdmQG3aCgPSps3qg9NW1pDyHLehZi,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:08:58+00:00,2026-04-29T07:09:09+00:00,1,1,0.491053464,0.412277575,0.000000090001,-0.078775889,-0.160422,11,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,88zHjd1LL7pwBjommuMdLrf9yHmH3iwcuFb3ikAvpump,54mLnAkyLQaAE7jBoHPrgCxKKb7itk8jCD8irp9q4R4UkGBbgtYdHbyVyaMd5tWzBTPuQPkDwnVkWaRrKUq8XT3A,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:10:43+00:00,2026-04-29T07:11:47+00:00,1,1,0.499482748,0.461447363,0.000000078867,-0.038035385,-0.076150,64,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,CaTc99L3DGKQaCDicYAjpWZdvbsiygZN4omPAZhmpump,RAitganaAZBKDCShJqPqrwqKkct76T4cfPwXs1jULh2ShXE26EW6f8Ctn1fn4nSumZoFFq6f5MURkpTFVcaDGPX,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:13:48+00:00,2026-04-29T07:14:28+00:00,1,1,0.500000001,0.549508665,0.000000037477,0.049508664,0.099017,40,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,7ZVztNusCidFiHuscBFz7dAygHogBRfcJVMR3aGkpump,MLmSS5BVMk2Rpj4QDd2A2X12bx4NxZj37gwB2oEmBCwR9oFQ7XgrSb3rv5hkgMBkeDu59E48ugDNp1zCyD9bVi3,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:14:41+00:00,2026-04-29T07:15:57+00:00,1,1,0.500000001,0.513754081,0.000000169253,0.013754080,0.027508,76,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,SEbDZ4TRfKUvWxPm7fRxQinWNWJSAFEWeHCz2Kapump,39zkkTNnBsUDeo3EPdtPhLhMWMTXzboCi32hJjeCemEPTyK3TzwC7KxXmHoH5K8PJLz2v4w6YTC4o6NhJfADaZP5,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:19:59+00:00,2026-04-29T07:21:23+00:00,1,1,0.500000001,0.586255075,0.000000102769,0.086255074,0.172510,84,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,tjn8grxUZug5xn5VswjweXGzfrZYNjwX7JWWXF3pump,4ySjUY8AZXUM3QUmriPW8NGtp1wn11V1Kdg71tkfZWxKsogMGyWjfV14FhD4z131R6acdJdV1nQ7EdD33G6mhdEm,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:37:33+00:00,2026-04-29T07:38:06+00:00,1,1,0.499635149,0.491559337,0.000000081520,-0.008075812,-0.016163,33,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,98d1zQZStVJEKeTnxnsamTE2EVRyPtLV23WcZvHTpump,37c7m1VQ5YXaUW7d4HaQMek4vC8BsERYZ7d5iiP5K5DxXyr5aFAphxnNVWaKMy6Raf31cHEWU1nHYv5v5y3WXFZE,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:43:18+00:00,2026-04-29T07:43:45+00:00,1,1,0.555127523,0.542697586,0.000000042209,-0.012429937,-0.022391,27,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DLeaRYKbquAHyDv6kAz7teAnojNnmpjeD8t1ijh1pump,32qN8fyueTcSVGwJ1qJXvmZqZ965HD6myux3d6gSXmdDtvW6nuUABXhwKgbGguBQN2P8yAojsEpkVcv67UwZpa3M,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T08:36:57+00:00,2026-04-29T08:37:40+00:00,1,1,0.552466849,0.466175782,0.000000052536,-0.086291067,-0.156192,43,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,3x8PdworsRHX6TxSFwancm48KaFnmcqw3r15f5Gwpump,2eJCGMTcSPtnVzmjTFyF9bUtRPDiuWHpQruJ7Hsep2Tirbkk5pAfRqBRwmshEPddEP1JumajpS1GkeDzmYp6ps1u,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T08:44:56+00:00,2026-04-29T08:45:11+00:00,1,1,0.500000001,0.420559701,0.000000059207,-0.079440300,-0.158881,15,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,BX4eMWGB2P1GWwzT3f9Egt8KiNcfhgGPE8geJcpXpump,41RFitzNFbXmvcrEDU71h27rDwEC4BXH8wNookxFNMfoi9dkH7WpMoUDdzPcHsAQJVxCqvGEpUgJQsp3hnLap68z,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T08:47:15+00:00,2026-04-29T08:47:37+00:00,1,1,0.500000001,0.297833282,0.000000078865,-0.202166719,-0.404333,22,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,E99TXmhG9ppHzm17eKkruMmA7rVfQePqoeHipUJppump,2FYdbqLRB5qPbdeJCyHKa8BLrNg43eXiHBTBEckp7RfNuu3nthG3KS1pcTLbZzSVGiF24i5przJBdCbfxZ7Qgydu,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T08:48:30+00:00,2026-04-29T08:48:36+00:00,1,1,0.540997324,0.461356867,0.000000076766,-0.079640457,-0.147210,6,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,5eMXSW5rDTBCU3ZEiGaTeeesTqM7FPNg1KcS3krNpump,3S5tSX9cNXuqSzdxeWgk6Hpud8ub6zV66Rsp3hYYMYT8vH5mY4bPK52WguKzkiGjFS1yiLuRXdD2UFEjwcPx7Sf7,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T08:57:34+00:00,2026-04-29T08:59:06+00:00,1,2,0.522024108,1.634771726,0.000000063304,1.112747618,2.131602,92,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,9EZW54MXnwR5pbFBLEeEtP68AyLpBMiMNcqVjgYspump,GdqJxR9tMapW8382mtHKxZdi5PXk4gdsMmHYEkE6n75iaqvHP3GNugDmALbEBNQx45g9oK4B8ZyxkWgujGuNtsW,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:02:41+00:00,2026-04-29T09:04:48+00:00,2,2,0.999777070,1.583272428,0.000000069620,0.583495358,0.583625,127,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DuuZid3VsVNzNUiJvxx1sEnr9rM2QirNVr9r8A58pump,rYC23BnKhTtT7USu4ffXmQSHSEmKCCZz17rWJZzCBRwfRYv5QC1EzoUNbHqiodh4dHzgJRGVSo6vgfjdQBCXjMs,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:08:02+00:00,2026-04-29T09:08:43+00:00,1,1,0.607133425,0.631782940,0.000000075602,0.024649515,0.040600,41,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,9LdQTLF47JL1X3gwGcqZuBBPqE5qAyNhenmJYxDppump,2EtEKTGHPfLMhBxJw4U4oyEF5cv1NHJrwUWvFiDC4XmbmVWzWbzaxDPuUgWcsJG5hFBu1xdcwpcx3ViesabNnem6,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:08:22+00:00,2026-04-29T09:10:48+00:00,3,3,1.553215995,1.547751849,0.000000083181,-0.005464146,-0.003518,146,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,BFQbT1xeg7N9vGwC5cjQgN8F8MzgC3w1hv3k9tGypump,AufPMrp5pUsh2FuK3imx8UTgdbaAyHsgQFrU3hgJ6qK33NUn5B3Lnctq59pPBooXyQRhdeguabWhWWRZPb2Mfpa,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:16:37+00:00,2026-04-29T09:16:50+00:00,1,1,0.551611935,0.593294046,0.000000052180,0.041682111,0.075564,13,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DZQKJPbkx7xZK68CKkQy3hzUfaoELkTCEq4n2uGWpump,2MgAgGBupNW8A9HAhABicr8tA3i1La9xcuYFspAcCg353S37jTnF5jjA26b9XGPqBP3dU9q8r8tSVkV6feP54W24,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:20:58+00:00,2026-04-29T09:21:39+00:00,1,1,0.499679343,0.493433349,0.000000048139,-0.006245994,-0.012500,41,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,7b6gLvyhHViprRso1weiaGLqazsKbsYiYsXuwAAKpump,3emHHiGHebJAiCU7LaG9frR6zrkzkybrNXtLRCHTieyZSZSfCzqEa6Pf1JAHENdY3xjB9aX2g9Gh9byNWYzpRFVk,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:21:44+00:00,2026-04-29T09:22:00+00:00,1,1,0.499919119,0.482244263,0.000000066549,-0.017674856,-0.035355,16,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,HS1Vh4K1rpXLAw2RUNx8MCjWb9arnE6qQnXyBZ47pump,3rPGNTW9YeAnCBZutRM5VTnGvUNFm6VnTh5Hd9bP5aYLHVsnnpki5ygjPDRotx3xjggeFZdqaQa8Mr79kDuvkw77,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:25:59+00:00,2026-04-29T09:30:19+00:00,1,1,0.500000001,0.771938148,0.000000119732,0.271938147,0.543876,260,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,Gcn2k5fFT17WbpZCR7WDDQYXJ8pd1SazbCLMzS7Dpump,3SLvFEgUjXoonkqHvz141BpMsu2moLuAMLdMGJRwiXH8hVyitSz7MnzdjCYXxu8pryMExyE9gSDiiHyBeRQz63Vm,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:27:34+00:00,2026-04-29T09:27:54+00:00,1,1,0.499717024,0.448123673,0.000000079693,-0.051593351,-0.103245,20,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,8jdhqDAWL3xJ9AK4tbuLU9ui1zf9D3oGPxEtWZ4vpump,2vCAmyVUDjHAvf2ZMUESkbQ8itVutYBZ8ocVHgPgN7a6RQUytqq2fJCTaGu1tPrwJrvrMG3fxbs6CHEUvrGanaAU,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:28:08+00:00,2026-04-29T09:28:15+00:00,1,1,0.499632705,0.421215482,0.000000036104,-0.078417223,-0.156950,7,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,3Xps1UwWmHFLv9R29reKoV8hCAbFD6DxZk3Xjckopump,62aWJ5UEAksauS6tcfFkL9Sob51dq5QgSTr37KHYStMZfgYPMSWHagrwPTFihotcZHdhVbBBJj6v6x36W4Ep9iCo,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:39:03+00:00,2026-04-29T09:39:45+00:00,1,1,0.499922767,0.549734258,0.000000038100,0.049811491,0.099638,42,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,3R82c9xNofKmbAaW7WbeaHc4KWNgWL5nnvQvxYxQpump,NZn8pV8y4tTNgn7CaMPw9sgJLQ5Hu3jCYqWRLHAswGwD7JJUcTR7VM98Xk1pEN5kndbA9uRpvX7RxkmDgvsBjxK,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:43:38+00:00,2026-04-29T09:44:02+00:00,1,1,0.494731681,0.338212745,0.000000045173,-0.156518936,-0.316371,24,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,4eoAmGt465BphcZhyky68EuGu8AwTVXfkiYpGeo1pump,31hAse8A7N4WfBz1hBAf2JFVq2BJNbSQBC8kRzPoz9Vy6jPHouDrZHFFAQcfqZ9PGf5XegUkEgrBNNEiTDw1mAYU,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:43:59+00:00,2026-04-29T09:51:07+00:00,4,4,2.018096341,1.889535786,0.000000055608,-0.128560555,-0.063704,428,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,FK8NdVVYAMxGu3yGwCNeWh3gcyDeDtL7XoFLDsVvpump,34wbgto1TV1SVmAZPuGSeK44D93J7GmbFNq5uc4rEnee9sPqcHtPfTsCmP5zJDCPiCfTr24GmkLU9vZzaZxArx1q,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:48:00+00:00,2026-04-29T09:48:47+00:00,1,1,0.500000001,0.540436951,0.000000046285,0.040436950,0.080874,47,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,BEFGTBRvCvnoTAqsXC98EvFyBjza5tVxtMsKfFRBpump,3YoEGeMh7ZuSzZRzYCs8A4bvSKX1kHDcqmS89iYJ2jGAQSM6t1B93y1UMpNUv4N5QAgZCCQjGhNTJ5WwWJyi8Qnu,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T09:49:01+00:00,2026-04-29T09:50:15+00:00,1,1,0.638001701,0.927455953,0.000000069184,0.289454252,0.453689,74,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,ATw5RFWAhbp9FSsVz7HK6dt6zVaGXuqYEnTupBWPpump,3ET2W1xaXihSf5QASbQEQAaU5PQ42dwKjNYxXh7bmVM4QSaRx298uyMXepKMTJ4nt3nuYBva2AKJA45a6EaPkBKF,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:05:52+00:00,2026-04-29T10:07:27+00:00,1,1,0.502162526,0.596586251,0.000000175612,0.094423725,0.188034,95,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2MNaTukcJbkMvV1uM9iGwcSck9XS2tyFT3BfkTXjpump,5BRMydjAzB7BjjB7Ap4qnjgdh9KtzfsDH1wb8bN341szLdewLzVyiJhbD6TZAGEMgSZZnDRBnTXzmkKuMURbfrUv,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:08:12+00:00,2026-04-29T10:08:32+00:00,1,1,0.499614912,0.461543587,0.000000032889,-0.038071325,-0.076201,20,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,JBLNPDbZvJNXKfSWqoXvCnBkvoWyhZr7Jd1KZHwWpump,4R1DjBh7AtdeB4oNHrxQ9dJJ3FCJQVb91Y8iCyUC1ECKkGnKa3SnP7t6UYofmoET6uYkhKjKw9UFpoNnXHayMeRc,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:10:32+00:00,2026-04-29T10:11:06+00:00,1,1,0.484014252,0.345308492,0.000000187250,-0.138705760,-0.286574,34,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,3Ky1XiMUJSa253EuG4pm6K4rLqRdACLfJynDRCqKpump,2ZAHLVjCSXHyQPCm974VerGU2VvVtAFcWnnGESC4xQdG5SkwuDQ9NF6hVpeQpj8WUwNrHDbetuGLyp7RFuc8zmfB,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:12:32+00:00,2026-04-29T10:12:40+00:00,1,1,0.499879381,0.325141951,0.000000119022,-0.174737430,-0.349559,8,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,36rurryfBXL8n5vfokRTocLvyxnoE1qugf8f39ZYpump,4BoHi51RV2ACK5NHQvS5PGzRuSt3TRiGXdwMW2hc6bEenuQB893634hDbGfxrUjcRGVJpK3dQWty5qxyy9q5nb9h,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:17:35+00:00,2026-04-29T10:17:40+00:00,1,1,0.494450588,0.338968131,0.000000166049,-0.155482457,-0.314455,5,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2rUxzz58pVQz6KHT2NfHcxtdK6vdaXZaQgM58FJapump,2UhJpcVjBnibgp5i8za2Hq3bqhZeYTKdP8k4LyS6yy4dN1p2f6fkj2WFfrzqfsn1CrcsTYRXuuadDVqj5c43HUEG,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:25:16+00:00,2026-04-29T10:25:38+00:00,1,1,0.503955048,0.375659421,0.000000109884,-0.128295627,-0.254578,22,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,EtAqs7SjR5cp5wgRujYVmZhnb9dRoFJVwbEisHKypump,tqRWAgxbxvBqgsscCnw6LEHNAPjnYPmdFudAzWWYcvtJXn45mAK9eStNU1eNacZyFXr4Y35CibYaZBtdvUP5arr,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:42:31+00:00,2026-04-29T10:42:58+00:00,1,1,0.484641688,0.545235616,0.000000080632,0.060593928,0.125028,27,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,Gu8aoaTcmxyyT9FKtQkfddrvW7HwXJRRcgDLhAn2pump,434k1YwfGXRjCu5Fjyxq816zrmqVxehwGmuotwWpSowpEgDWD8KxGyoF5V3DFLjc2zM6u1Te5hGKMFq5ZQKJHdZZ,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:43:34+00:00,2026-04-29T10:43:44+00:00,1,1,0.499925415,0.448089158,0.000000076591,-0.051836257,-0.103688,10,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,28uAqq1hGrh8tqmT8j9MD6FbzMxeMZgfywysNnuhpump,4higcCk7cjDf8K24onL5pSrpXoC8FVix3DvZZuCWsyj5y28owqWbsXhtTZfMbixezHh5bgwauhAwpoFdjsjxkgtH,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:46:13+00:00,2026-04-29T10:47:25+00:00,1,1,0.485226478,0.333308462,0.000000117825,-0.151918016,-0.313087,72,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DiqmbYhdd7HoytAabr5AQdTBrB8DMTupgukE2ZHEpump,4CWkovCjGx1JLZPhFzvSsCcnCZ7cEqz2oCcuaXkEojDNGCLunxFUhQAdW18BWKMHpi2UCxeZdYjo4S3kZt89Virf,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:47:08+00:00,2026-04-29T10:47:38+00:00,1,1,0.499254564,0.479308249,0.000000100029,-0.019946315,-0.039952,30,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,E6xoDtQRrYp7RGtmNT7M7BNv6WLumhMzVm5qpDQCpump,39vb8qLHms7eYHg2RxuxAh67FuAyBGTYbUggaFZPCB2cYenpBDTLCtxwLcSfVH9DZaXniMqnp3HbWrZQBky6r6MS,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:54:51+00:00,2026-04-29T10:56:56+00:00,3,3,1.504949941,1.447326883,0.000000082843,-0.057623058,-0.038289,125,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,9hFD9NVhKZub5kPQaU7gZmcqT1QZPtpeukKtQ3oApump,32ZqiqTq57uSWoYEZdmQfU79QUKZE3Mw5r8Gq7EC89qxcTRWcDQA7vA7JyFR5t64BZfyLcRUsCLBQigbodHBgq3U,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T10:58:36+00:00,,1,0,0.499691400,-0.000000000,0.000000083875,-0.499691400,-1.000000,,false
